path,t,endpoint_disagreement,mean_endpoint_mse_to_data,endpoint_mse_to_data_rfrac_0.0,endpoint_mse_to_data_rfrac_0.25,endpoint_mse_to_data_rfrac_0.5,endpoint_mse_to_data_rfrac_0.75,endpoint_mse_to_data_rfrac_1.0
00168/img00168478.png,0.25,0.0007910422864370048,0.06294268369674683,0.06671774387359619,0.06448902189731598,0.06292518973350525,0.062241051346063614,0.06229562312364578
00168/img00168488.png,0.25,0.0008168868953362107,0.05740685015916824,0.06040942668914795,0.05848673731088638,0.05745253711938858,0.05725039541721344,0.0575195848941803
00168/img00168309.png,0.5,0.007578621152788401,0.18606869876384735,0.22222208976745605,0.2037881463766098,0.19032353162765503,0.17946678400039673,0.17243605852127075
00168/img00168325.png,0.5,0.008302963338792324,0.2195599526166916,0.26168572902679443,0.23942571878433228,0.2219565510749817,0.210220068693161,0.20602646470069885
00168/img00168355.png,0.5,0.006884751375764608,0.1799193024635315,0.2082388699054718,0.19177214801311493,0.18126358091831207,0.17628978192806244,0.17645582556724548
00168/img00168380.png,0.5,0.00727172801271081,0.23497852683067322,0.2645159959793091,0.250604510307312,0.24052809178829193,0.23212161660194397,0.2234811782836914
00168/img00168422.png,0.5,0.009967572055757046,0.27333712577819824,0.3219887912273407,0.2980279326438904,0.2786794900894165,0.2641237676143646,0.2537035048007965
00168/img00168444.png,0.5,0.007116760592907667,0.2027524709701538,0.24453836679458618,0.22331969439983368,0.20637378096580505,0.19222114980220795,0.18289309740066528
00168/img00168478.png,0.5,0.007651329040527344,0.2335718274116516,0.2729286551475525,0.2509975731372833,0.235082745552063,0.22498856484889984,0.2221182882785797
00168/img00168488.png,0.5,0.008580458350479603,0.2285574972629547,0.2672277092933655,0.25012683868408203,0.23596110939979553,0.2216210961341858,0.21075302362442017
00168/img00168309.png,0.75,0.03138323500752449,0.4180985987186432,0.5689419507980347,0.4954172968864441,0.43689435720443726,0.3945271372795105,0.35162848234176636
00168/img00168325.png,0.75,0.026276225224137306,0.3905089199542999,0.5490554571151733,0.4550703167915344,0.39117559790611267,0.356971800327301,0.33165255188941956
00168/img00168355.png,0.75,0.03025202825665474,0.4450778663158417,0.5266064405441284,0.49309009313583374,0.48699164390563965,0.4643194079399109,0.4056418836116791
00168/img00168380.png,0.75,0.03311716020107269,0.5228694677352905,0.6690697073936462,0.5932388305664062,0.5335227251052856,0.4958772659301758,0.4882246255874634
00168/img00168422.png,0.75,0.03610685095191002,0.49000832438468933,0.6882922053337097,0.5875461101531982,0.5110968351364136,0.4486256539821625,0.39501500129699707
00168/img00168444.png,0.75,0.04159246012568474,0.44026878476142883,0.6342325210571289,0.54457688331604,0.46728670597076416,0.39641714096069336,0.3667929768562317
00168/img00168478.png,0.75,0.028005434200167656,0.42560911178588867,0.5749412775039673,0.484261691570282,0.42641860246658325,0.3944682478904724,0.38798290491104126
